name_of_community,layout_of_house,price_of_house,area_of_house,floor_of_house,time_of_construction
富力东山新天地大户型笋价出租,118平米,11500,富力东山新天地,4室2厅,
保利中环 两房一厅 价格实惠,90平米,8300,保利中环广场,2室1厅,
低楼层舒适房 豪华装修 家电齐全,50平米,3900,东华东路,2室1厅,
金迪大厦 电梯两房 全新装修,78平米,4500,金迪大厦,2室1厅,
海关大院 中层两房 南北对流 家电齐全,70平米,2300,走马岗路岗头大街,2室1厅,
桂花岗东街 实用两房一厅 家私电器齐全,81平米,5500,解放北路桂花岗,2室2厅,
旺中带静 交通便利 毗邻名校,108平米,5000,国龙大厦,3室1厅,
距离火车站数分钟车程，背倚越秀山,90平米,4000,国龙大厦,2室2厅,
北站路 华秀苑 实用两房 家私家电基本齐,52平米,1700,华秀苑,2室1厅,
保利中环 东南向单间 家私家电全齐,46平米,6500,保利中环广场,4室2厅,
富力东山新天地 豪华装修 地铁上盖,76平米,6000,富力东山新天地,3室2厅,
淘金家园 户型方正 交通便利,76平米,6500,淘金家园峯璟,2室2厅,
正佳东方国际 单身公寓 地铁上盖,75平米,9000,正佳东方国际,1室0厅,
地铁覆盖 两房出租,62平米,2800,中山一路,2室1厅,
淘金北路小区 送200方花园使用,160平米,1500,淘金北路正平中街,9室2厅,
富力东山新天地 全新装修收楼物业,67平米,5500,富力东山新天地,2室1厅,
实用温馨单位 配套完善,70平米,4000,淘金北路,2室2厅,
满堂红链家 中西大厦少有东向单位放租,103平米,6000,中曦大厦,3室2厅,
满堂红链家 恒福路 中层2房 间隔方正,56平米,2800,恒福路,2室1厅,
东山口靓装舒适电梯两房设施齐全拎包即住,75平米,5000,小东园,2室1厅,
东华西路方正三房笋价出售,70平米,3999,东华西路,3室2厅,
康丽居 高层三房电梯 交通便利,82平米,5499,康丽居,3室1厅,
家电齐全 地铁上盖 标准两房,84平米,5500,锦城花园,2室1厅,
富力东山新天地 刚收楼 全新小区楼盘,63平米,5500,富力东山新天地,2室1厅,
北京路 中层两房 有钥匙可马上看房,55平米,3000,西湖路小马站,2室1厅,
实用温馨单位 配套完善,63平米,5800,富力东山新天地,2室1厅,
富力东山新天地 全新一手楼盘,75平米,5500,富力东山新天地,2室1厅,
地铁楼王 稀缺两房厅出阳台,71平米,6000,富力东山新天地,2室1厅,
富力东山新天地 近珠江新城 新房出租,49平米,5000,富力东山新天地,2室1厅,
富力东山新天地 近珠江新城 新房出租,63平米,5799,富力东山新天地,2室1厅,
富力东山新天地 全新装修楼盘 大两房,49平米,5300,富力东山新天地,2室1厅,
富力东山新天地 全新豪华装修 从未入住,46平米,4800,富力东山新天地,2室1厅,
低层一房一厅 交通方便，周边配套齐全。,40平米,2200,聚仁阁,1室1厅,
实用温馨单位 配套完善,92平米,8000,富力东山新天地,3室1厅,
富力新天地 全新装修楼盘 生活便利,49平米,4800,富力东山新天地,2室1厅,
共和大街 一房一厅出租 实用温馨单位,40平米,2200,共和路共和大街,1室1厅,
淘金坑 东南向两房出租,80平米,3600,淘金路淘金坑,2室1厅,
家电齐全 地铁上盖 全新一手,49平米,4000,富力东山新天地,2室1厅,
中山一路 水均南街 全新装修 温馨两房,60平米,3800,中山一路水均南街,2室1厅,
尚峰公寓 商住两用 繁华地段 户型方正,133平米,9000,尚峰酒店公寓,3室2厅,
拾桂坊 低层细积 家私家电齐,30平米,2500,德政中路拾桂坊,1室1厅,
梅花路 标准两房 南北对流 中间楼层,70平米,4000,梅花路,2室1厅,
地铁上盖 全新装修 家私家电齐全,32平米,3500,富力东山新天地,1室0厅,
北较场小区温馨2房,61平米,3500,北较场横路8号大院,2室1厅,
惠福西路 豪装两房,60平米,2800,惠福西路,2室2厅,
实用温馨单位 配套完善,42平米,4800,富力东山新天地,1室1厅,
富力东山新天地 全新装修未入住,78平米,5600,富力东山新天地,2室2厅,
福今路 小区管理 一房一厅出租,25平米,2000,福今路,1室0厅,
实用温馨单位 配套完善,81平米,6000,富力东山新天地,3室2厅,
家电齐全 标准三房 地铁上盖,81平米,6500,富力东山新天地,3室1厅,
富力东山新天地 全新一手楼盘,49平米,4500,富力东山新天地,2室1厅,
富力东山新天地 近珠江新城 新房出租,53平米,4200,富力东山新天地,2室1厅,
水荫直街西巷 中层大三房 方正实用,100平米,3600,水荫路水荫直街,4室2厅,
小北路蟹岗道 三室一厅 黄金楼层,92平米,4799,小北路蟹岗道,3室1厅,
通风采光一流 方正实用 家电齐全,45平米,3000,达道路寺贝新街,1室1厅,
低价房两厅 业主人事好 采光充足格局方正,81平米,5800,富力东山新天地,3室2厅,
中山四电梯1房家私家电全齐出租,57平米,4000,雍雅园,1室1厅,
富力东山新天地 近珠江新城 新房出租,81平米,6000,富力东山新天地,3室1厅,
家电齐全 东南靓向 电梯两房,72平米,4500,广九三马路,2室1厅,
精致两房 随时入住,78平米,6800,淘金家园峯璟,2室2厅,
辉煌大厦 正式一房一厅 南向 家私家电齐,50平米,3600,辉煌大厦,1室1厅,
建设五马路 大院管理,98平米,5500,建设五马路35号大院,3室1厅,
仁生里 配套完善 实用2房,56平米,2800,仓边路仁生里,2室1厅,
越秀中路 建雅台 电梯二房 交通便利,82平米,5500,建雅台,2室2厅,
温馨两房，拎包入住，价格适中,94平米,6000,御江苑,2室1厅,
全新物业 临近杨箕地铁 两居室,77平米,4500,富力东山新天地,2室1厅,
东风广场 正规两房 安静舒适 地铁沿线,78平米,5800,东风广场,2室2厅,
华秀苑 电梯三房 精致装修 家私齐全,98平米,3500,华秀苑,3室2厅,
教工新村 低层两房 家私家电齐全,54平米,3200,教工新村,2室1厅,
云鹤南街 家私电器齐全 小区管理好修改房,120平米,5300,环市东路云鹤南街,3室2厅,
璟泰大厦 家电齐全 厅出阳台 保养漂亮,98平米,5800,璟泰大厦,2室1厅,
住家装修 厅大房大 采光好,63平米,3500,共和苑共和七巷,2室1厅,
德政南路 电梯两房,50平米,3500,华荟大厦,2室1厅,
仰忠街 全新装修 家私家电齐,50平米,4200,文明路仰忠街,2室1厅,
西湖路 中层精致两房一厅 家私家电齐,55平米,3500,文苑大厦,2室1厅,
全明屋 视野广,87平米,5000,麓湖御景,2室1厅,
富力东山新天地 地铁上盖 带阳台,67平米,5000,富力东山新天地,2室2厅,
富力东山新天地 精装一房出租,32平米,3500,富力东山新天地,1室0厅,
实用温馨单位 配套完善,59平米,2300,下塘新村,2室1厅,
富力东山新天地 全新超靓 小区花园,81平米,6500,富力东山新天地,3室1厅,
富力东山新天地 全新装修收楼物业首次放租,81平米,7000,富力东山新天地,3室1厅,
麓雅居 电梯两房 家电齐全,72平米,3500,麓雅居,2室1厅,
共和怡苑 中层方正2房,77平米,4800,共和怡苑C座,2室1厅,
满堂红链家 好世界公寓 标准1房1厅,60平米,5000,好世界公寓,1室1厅,
农林下路 新裕大厦 公寓精装出租,53平米,5000,新裕大厦,1室0厅,
越秀区 下塘西路 中层靓两房 逛街就在家,75平米,3000,下塘西路,2室1厅,
富力新天地，交通便捷，全新一手,76平米,5500,富力东山新天地,3室1厅,
高层电梯三房出租,104平米,7800,雍雅园,3室2厅,
康丽居一房出租,40平米,2500,康丽居,1室1厅,
实用三房 可做托管 可做咖啡厅 黄金地段,100平米,9000,烟墩路保安前街,3室2厅,
中山三路 电梯三房一厅,120平米,6800,金宝怡庭,3室1厅,
锦城花园，电梯底层三房放租,95平米,6800,锦城花园,2室2厅,
淘金坑 底层两房 带家私电器放租,65平米,3199,淘金路淘金坑,2室2厅,
淘金路新净装修两房,60平米,3300,淘金路,2室1厅,
实用温馨单位 配套完善,51平米,3000,意达大厦,2室1厅,
家电齐全 地铁上盖 标准两房,62平米,4800,五羊小区A区,2室1厅,
庙前西街仑园 中层两房 装修靓净,65平米,4800,署前路庙前西街,2室1厅,
华顺大厦 电梯两房 配套完善 交易便利,80平米,4300,华顺大厦,2室1厅,
农林上路 家私电器全 地铁沿线,45平米,3000,农林上路,1室1厅,
经典小3 房 拎包入住,93平米,5000,共和怡苑B座,3室2厅,
雅景阁 电梯三房 普通装修 可配齐家具,70平米,4500,雅景阁,3室1厅,
中约外街 实用两房 精装修,80平米,3500,黄华路中约外街,2室2厅,
淘金家园 精致两房 随时入住,78平米,7000,淘金家园峯璟,2室2厅,
共和南两房，采光一流，家电齐全。,52平米,3100,共和苑共和六巷,2室1厅,
仁生里 靠近地铁 旺中带静,75平米,3200,仓边路仁生里,2室1厅,
百灵路，中层单位，方正实用，家私家电齐。,30平米,1600,百灵路,1室1厅,
建设二马路楼梯楼一房一厅出租,35平米,2600,建设二马路东五街,1室1厅,
东华西路 住家两房 家电齐全,65平米,3300,东华西路,2室1厅,
地铁上盖 全新一手 标准两房,63平米,4800,富力东山新天地,2室1厅,
老东山地区 温馨三房 生活配套成熟,95平米,5500,执信南路马棚岗,3室1厅,
塘罗涌方正三房笋价出售,85平米,4500,东华东路,3室1厅,
富力东山新天地 全新豪华装修 从未入住,52平米,4800,富力东山新天地,2室1厅,
东风东路东风广场,97平米,6500,东风广场,3室1厅,
云鹤北街低层两房两厅 安静舒适 住家首选,70平米,3500,先烈中路云鹤北街,2室2厅,
东川阁 两房出租 拎包入住,85平米,3800,东川阁,2室1厅,
电视台大院 方正两房 旺中带静 交通方便,77平米,4000,电视台大院,2室1厅,
越富广场 间隔方正 全新装修,82平米,4300,越富广场,2室1厅,
东风东路 低层小两房 通风采光好交通便利,45平米,3400,东风东路,2室1厅,
电梯楼 朝东向,110平米,7000,竣雅阁,3室2厅,
电梯楼 家私家电齐全,40平米,4300,府前铭泰,1室1厅,
精装三房 家电全齐 通风采光好,95平米,7000,爱家园,3室1厅,
位于童心路西胜街69号,58平米,2200,童心路西胜街,2室1厅,
黄花新村两房一厅出租,60平米,3300,黄花新村,2室1厅,
中曦大厦 电梯两房 家私家电齐 双阳台,66平米,4800,中曦大厦,2室1厅,
实用温馨单位 配套完善,57平米,3300,华侨新村原道路,3室1厅,
建设二马路 单间房租 家私家电全齐,30平米,2000,建设二马路东九街,1室1厅,
东方广场 高层单间,35平米,3000,东方广场,1室0厅,
全新家私 拎包入住 配套完善,93平米,5500,共和西小区,3室2厅,
精彩生活大厦 电梯一房 人流量大 装修新,52平米,4000,精彩生活大厦,1室1厅,
执信南路 温馨住家装修 环境安静,39平米,5300,执信南路,2室1厅,
家电齐全 地铁上盖 标准两房,88平米,4600,璟泰大厦,2室1厅,
东华南路 电梯两房 家私家电齐,63平米,3800,东华南路,2室1厅,
海印花园 电梯三房 家电齐全,93平米,5500,海印花园,3室1厅,
龟岗大马路单间 笋价出租,25平米,1800,龟岗大马路,1室0厅,
富力东山新天地 小区管理 电梯两房,53平米,4800,富力东山新天地,2室1厅,
东兴大厦 大空间办公装修 性价比高,216平米,13000,东兴大厦,4室0厅,
家电齐全 全新一手 地铁上盖,110平米,8000,富力东山新天地,3室2厅,
大德路 全新四房 家电齐全,71平米,3800,大德路濠畔街,4室1厅,
东山水恋 交通便利 临近地铁,75平米,5500,东山水恋,2室2厅,
越华路1房1厅 家私家电齐全,36平米,2500,越华路,1室1厅,
恒华阁两房 精装修,79平米,5000,恒华阁,2室1厅,
家电齐全 地铁上盖 标准两房,43平米,4200,培正一横路,2室1厅,
恒福路实用3房居住环境安静舒适,93平米,3999,恒福路,3室2厅,
湖滨苑 电梯三房 价格超笋 少有放盘,118平米,6000,湖滨苑,3室2厅,
低楼层舒适房 豪华装修 家电齐全,50平米,3900,东华东路,2室1厅,
锦桦世家 电梯公寓 家私家电齐,58平米,4300,锦桦大厦锦桦荟,1室1厅,
实用温馨单位 配套完善,50平米,3600,共和苑共和六巷,2室1厅,
越秀北路 电梯楼 高层住宅 视野一流,82平米,4200,省社会科学培训中心宿舍,2室1厅,
实用温馨两房 配套完善,43平米,2500,中山三路葵树庙,1室1厅,
青龙坊2房   交通便利   大院管理,60平米,3300,先烈南路青龙坊,2室1厅,
富力东山新天地 花园社区 厅出阳台,49平米,4500,富力东山新天地,2室1厅,
地铁上盖 全新一手 标准两房,80平米,8000,富力东山新天地,2室1厅,
福今路 大院管理 两房一厅,115平米,4500,福今路,3室2厅,
方凯华庭 电梯三房 拎包入住,90平米,6000,方凯华庭,3室1厅,
天伦花园 家私家电全齐 随时可入住,120平米,8500,天伦花园,3室2厅,
锦桦大厦 电梯一居室 临近地铁 单身首选,42平米,3500,锦桦大厦锦桦荟,1室1厅,
淘金路  1房1厅交通便利,36平米,2100,淘金路,1室1厅,
富力东山新天地 全新豪华装修 从未入住,61平米,4800,富力东山新天地,2室1厅,
富力东山新天地 全新豪华装修 从未入住,62平米,4499,富力东山新天地,2室1厅,
富力东山新天地 全新豪华装修 从未入住,76平米,4500,富力东山新天地,2室1厅,
富力东山新天地 近珠江新城 新房出租,49平米,5000,富力东山新天地,2室1厅,
富力东山新天地 实用两房 近地铁,55平米,5000,富力东山新天地,2室1厅,
富力东山新天地 近珠江新城 新房出租,49平米,4500,富力东山新天地,2室1厅,
临近地铁，间隔居正，采光一流,59平米,4500,共和苑共和大街,2室1厅,
海月西街 方正三室 极少放盘,100平米,4700,东华西路海月西街,3室2厅,
富力东山新天地 双地铁 全新未住,52平米,4500,富力东山新天地,2室1厅,
富力东山新天地 近珠江新城 新房出租,65平米,4999,富力东山新天地,2室1厅,
富力东山新天地 两房 全新未住 大型小区,49平米,4500,富力东山新天地,2室1厅,
海珠中路 豪华低层四房 拎包入住,120平米,7000,海珠中路,4室2厅,
富力东山新天地 地铁上盖 超大四房,250平米,22000,富力东山新天地,4室2厅,
建设四马路 精装二房一厅房 家私家电齐,41平米,4300,建设四马路,2室1厅,
青菜东街 温馨两房 保养好,65平米,4200,先烈南路青菜东街,2室1厅,
间隔方正，出行方便,25平米,2200,中山六路将军西街,2室1厅,
豪装 南向望江望湖1房修改房评,29平米,2800,东湖铭泰公馆,1室1厅,
富力东山新天地 全新一手楼盘出租,52平米,4500,富力东山新天地,2室2厅,
实用温馨单位 配套完善,120平米,8500,东南大厦,3室1厅,
东兴南小区 光线好 学位房 看房方便,65平米,3800,东兴小区东兴南路,2室1厅,
仁康里2房月租仅3300,51平米,3300,文德路,2室1厅,
家电齐全 地铁上盖 高层靓向,96平米,6800,天锦大厦,2室2厅,
东风东路 一房一厅,43平米,2800,东风东路,1室1厅,
时代YOU公寓 精致两房一厅 投资自住,87平米,6000,时代YOU公寓,2室1厅,
锦绣联合商务大厦 办公首选,73平米,6000,锦绣联合商务大厦,1室1厅,
家电家私齐全 大院管理 南北对流,45平米,2500,建设大马路9号大院,2室1厅,
建设六马路实用一房,33平米,2800,建设六马路青菜岗,1室1厅,
富力东山新天地 珠江新城白领必 新房出租,49平米,4400,富力东山新天地,2室1厅,
电梯两房家电齐全,62平米,4800,辉煌大厦,2室1厅,
东山一品南座 正规三房 南北对流,110平米,8500,嘉富广场东山一品,3室2厅,
富力新天地 全新精装修楼盘 生活便利,63平米,5500,富力东山新天地,2室1厅,
)波尔多庄园 望花园 中星学,72平米,4500,波尔多庄园,2室1厅,
黄田小区 三房一厅 家私家电齐全,95平米,4500,黄田小区黄田三巷,3室1厅,
麓雅居 豪华装修 宁包入住,135平米,6500,麓雅居,3室2厅,
小北路 小北大厦 温馨三房,95平米,5500,小北大厦,3室1厅,
羊和园 近地铁口 安静舒适,82平米,7000,羊和园,2室1厅,
广怡大厦 靓装两房 家电家私齐全,95平米,6499,广怡大厦,2室1厅,
璟泰大厦 家电齐全 厅出阳台 保养漂亮,72平米,5500,璟泰大厦,2室1厅,
中层两房一厅家私店齐全,70平米,3800,中山一路,2室1厅,
保利中环广场 2室1厅 10000元,92平米,10000,保利中环广场,2室1厅,
黄华路中约外街 3室1厅 4000元,68平米,4000,黄华路中约外街,3室1厅,
国龙大厦 2室1厅 4800元,108平米,4800,国龙大厦,2室1厅,
交通便利地铁5 6线  拎包入住,37平米,3500,东方广场,1室1厅,
庙前西街 地铁上盖　温馨三房,71平米,4000,署前路庙前西街,2室1厅,
实用温馨单位 配套完善,85平米,4500,小北路三眼井,2室1厅,
大南路 实用两房 员工宿舍首选,60平米,3000,大南路,2室1厅,
富力东山新天地 实用三房 花园小区,92平米,7000,富力东山新天地,3室2厅,
华侨新村 中层两房 格局方正 朝向安静,52平米,3700,华侨新村原道路,2室1厅,
2房1厅 大院管理 价格合适,52平米,3000,大沙头路,2室1厅,
山河西街 环境良好 两房两厅出租,90平米,4500,达道西路山河东街,2室2厅,
户型方正 交通便利 阳光充足 价格低廉,70平米,3500,中山一路杨箕外街,3室1厅,
采光充足 舒适三房,89平米,5000,共和南路,3室1厅,
东风广场 2室1厅 5000元,68平米,5000,东风广场,2室1厅,
大南路 电梯三本家私家电 稀少放租,80平米,5500,大南居,3室2厅,
临近地铁 实用两房 采光一流,118平米,6000,金迪大厦,3室2厅,
富宏花园 家电家具齐 干净整洁，拎包入住,84平米,5000,富宏花园,2室2厅,
华友大厦 4室2厅 7000元,142平米,7000,华友大厦,4室2厅,
富力东山新天地 近珠江新城 新房出租,65平米,5500,富力东山新天地,2室1厅,
华侨新村 两房一厅 采光足,46平米,3200,华侨新村原道路,2室1厅,
东湖西路低楼层笋价出租,68平米,3500,东湖西路,2室1厅,
水荫路精装两房 通风采光好,65平米,2800,水荫路,2室1厅,
豪贤路芳草街 高层住宅 舒适安通风一流,35平米,2500,豪贤路,2室1厅,
电梯实用三房 温馨装修,100平米,5500,农林下路,3室2厅,
建设新村精致三房家电齐全看房方便,82平米,5800,建设二马路东八街,3室1厅,
富力东山新天地 全新楼盘首次放租,62平米,5500,富力东山新天地,2室1厅,
天胜村 两房一厅 安静小区,60平米,2900,天胜村,2室1厅,
洛桑美地 电梯1房 南向,50平米,3800,洛桑美地,1室1厅,
东风广场 东南靓向 交通便利,98平米,5800,东风广场,3室2厅,
海珠中路 实用两房 家电齐全 近地铁,60平米,2800,海珠中路,2室1厅,
北京路示范街道 实用大两房 新装修,60平米,3200,惠福东路盐运西正街,2室1厅,
黄田小区 实用两房 家私电器齐全,70平米,2900,黄田小区黄田三巷,2室1厅,
淘金家园 精致 两房,76平米,7200,淘金家园三期,2室1厅,
国龙大厦 2室1厅 4800元,108平米,4800,国龙大厦,2室1厅,
小北路三眼井 2室1厅 3800元,50平米,3800,小北路三眼井,2室1厅,
黄华路中约外街 4室2厅 3500元,137平米,3500,黄华路中约外街,4室2厅,
金麓山庄 2室1厅 3500元,50平米,3500,金麓山庄,2室1厅,
米市路 1室1厅 2500元,43平米,2500,米市路,1室1厅,
广东国际大厦 2室2厅 5500元,88平米,5500,广东国际大厦,2室2厅,
嘉和苑 3室2厅 6800元,84平米,6800,嘉和苑,3室2厅,
东风东路 2室1厅 4500元,61平米,4500,东风东路,2室1厅,
波尔多庄园 1室1厅 3500元,47平米,3500,波尔多庄园,1室1厅,
小北路 1室1厅 2000元,30平米,2000,小北路,1室1厅,
德心轩 3室2厅 7500元,94平米,7500,德心轩,3室2厅,
金麓山庄 2室1厅 2000元,37平米,2000,金麓山庄,2室1厅,
市中心公寓 拎包入住 温馨装修,36平米,3500,好世界公寓,1室1厅,
水荫直街西巷 低层一房 方正实用,43平米,2500,水荫路水荫直街,1室1厅,
电梯一房 近地铁 配套成熟，交通便利,50平米,3600,百子大厦,1室1厅,
米市路 2室1厅 3000元,59平米,3000,米市路,2室1厅,
世贸花园 2室1厅 4800元,79平米,4800,世贸花园,2室1厅,
东兴小区东兴南路 2室1厅 4000元,58平米,4000,东兴小区东兴南路,2室1厅,
东方广场 2室1厅 5200元,67平米,5200,东方广场,2室1厅,
濠畔商厦 1室1厅 2000元,44平米,2000,濠畔商厦,1室1厅,
中山二路庙前直街 2室1厅 3500元,41平米,3500,中山二路庙前直街,2室1厅,
竹丝岗四马路 2室1厅 3800元,64平米,3800,竹丝岗四马路,2室1厅,
广东商业大厦 1室1厅 3200元,54平米,3200,广东商业大厦,1室1厅,
骏朗轩 2室2厅 6000元,78平米,6000,骏朗轩,2室2厅,
邮电新村青龙坊 1室0厅 1900元,21平米,1900,邮电新村青龙坊,1室0厅,
文化大楼 地铁上盖 标准三房,107平米,5000,文化大楼,3室1厅,
家私家电齐全 大单间房出租,22平米,1800,东风东路水均大街,1室0厅,
濠畔街 实用一房,40平米,2600,大德路濠畔街,1室1厅,
东风广场 东南向 家私家具齐,97平米,6500,东风广场,3室1厅,
电梯高层远景 家私家电齐全,76平米,4500,华侨乐园,2室1厅,
锦城花园 地铁上盖 两方出租,84平米,5500,锦城花园,2室2厅,
越秀建设二马路 单间,21平米,2000,建设二马路东八街,1室0厅,
正佳东方国际 单身公寓 地铁上盖,67平米,6000,正佳东方国际,1室0厅,
东山雅筑 3室2厅 12000元,155平米,12000,东山雅筑,3室2厅,
富力东山新天地 近珠江新城 新房出租,62平米,4000,富力东山新天地,2室1厅,
保利麓苑  公寓  家私家电齐全 精装修,60平米,4000,保利麓苑,1室0厅,
尚峰酒店公寓 2室1厅 8000元,110平米,8000,尚峰酒店公寓,2室1厅,
嘉和苑三期南向三房望花园 拎包入住,127平米,8000,嘉和苑,3室1厅,
中山六路 3室2厅 3500元,61平米,3500,中山六路,3室2厅,
嘉和苑 新静两房房 家私家电齐 采光通风,74平米,5300,嘉和苑,2室1厅,
波尔多庄园 实用一房。,46平米,3800,波尔多庄园,1室1厅,
东山一品 中层 两房 采光一流,58平米,4800,嘉富广场东山一品,2室1厅,
水荫路水荫直街 3室2厅 4000元,72平米,4000,水荫路水荫直街,3室2厅,
[满堂红链家]桂花岗新出超大3房,107平米,3600,解放北路桂花岗,3室2厅,
国龙大厦 3室1厅 5500元,128平米,5500,国龙大厦,3室1厅,
简装 单间 朝向好 采光通透,25平米,1500,解放北路桂花岗,1室0厅,
东鸣轩 1室1厅 3500元,50平米,3500,东鸣轩,1室1厅,
华侨新村团结路 3室1厅 3500元,67平米,3500,华侨新村团结路,3室1厅,
凯城华庭 4室2厅 17000元,195平米,17000,凯城华庭,4室2厅,
应元路继园东 2室1厅 3500元,49平米,3500,应元路继园东,2室1厅,
好世界公寓 1室0厅 3600元,36平米,3600,好世界公寓,1室0厅,
解放中路魁巷 2室1厅 3100元,58平米,3100,解放中路魁巷,2室1厅,
东风广场 2室1厅 5500元,68平米,5500,东风广场,2室1厅,
金悦东山国际公馆 1室0厅 3200元,35平米,3200,金悦东山国际公馆,1室0厅,
健乐园小区 2室1厅 3000元,60平米,3000,健乐园小区,2室1厅,
麓苑路 1室1厅 2300元,45平米,2300,麓苑路,1室1厅,
环市中路 2室2厅 4000元,77平米,4000,环市中路,2室2厅,
电台大院 2室1厅 4000元,60平米,4000,电台大院,2室1厅,
盘福路 2室1厅 2600元,53平米,2600,盘福路,2室1厅,
达道西路山河东街 2室1厅 3800元,73平米,3800,达道西路山河东街,2室1厅,
黄花新村 两房一厅 通风采光一流,64平米,3000,黄花新村,2室1厅,
户型方正，采光良好，空气流通佳，临近学校,50平米,2800,新庆路,1室1厅,
正佳东方国际 公寓 1511,60平米,6000,正佳东方国际,1室0厅,
交通便利 商住两用 较好投资回报率,58平米,5000,锦绣联合商务大厦,1室0厅,
保利中环广场 甲级办公室 商业氛围浓郁,140平米,15000,保利中环广场,1室1厅,
大单间 交通便利 周边配置齐全,26平米,1699,西华路司马街,1室0厅,
青菜东街 精装温馨单间 家私家电齐修改房,14平米,1600,先烈南路青菜东街,1室0厅,
福今路 大单间 精装修 家私家电齐,20平米,1800,福今东,1室1厅,
实用温馨单位 配套完善,67平米,5500,富力东山新天地,2室1厅,
富力东山新天地 近珠江新城 新房出租,63平米,5000,富力东山新天地,2室1厅,
富力东山新天地 稀缺房源 南北对流,49平米,4500,富力东山新天地,2室1厅,
富力新天地 全新精装修楼盘 生活便利,52平米,5000,富力东山新天地,2室1厅,
富力东山新天地 全新豪华装修 从未入住,67平米,5500,富力东山新天地,2室1厅,
富力东山新天地 近珠江新城 新房出租,67平米,5500,富力东山新天地,2室1厅,
富力东山新天地 近珠江新城 新房出租,65平米,5500,富力东山新天地,2室2厅,
越秀学位房 中层楼梯房,30平米,2000,豪贤路,1室1厅,
富力东山新天地 新装三房房出租,120平米,9000,富力东山新天地,3室2厅,
富力东山新天地 新装两房出租,79平米,6000,富力东山新天地,2室1厅,
地铁上盖 全新装修 舒适大套间,32平米,3500,富力东山新天地,1室0厅,
铭泰公馆 一房一厅 地铁上盖 商住两用,44平米,4000,东山铭泰公馆,1室1厅,
实用温馨单位 配套完善,55平米,5000,富力东山新天地,2室1厅,
富力东山新天地 新装修两房出租,63平米,5000,富力东山新天地,2室1厅,
富力新天地 全新装修楼盘 三房一厅,86平米,7999,富力东山新天地,3室2厅,
富力东山新天地 近珠江新城 新房出租,49平米,4000,富力东山新天地,2室1厅,
富力东山新天地 精装两房 全新未住,49平米,4500,富力东山新天地,2室1厅,
东湖铭泰公馆 电梯公寓 临近地铁,45平米,3600,东湖铭泰公馆,1室1厅,
富力东山新天地 新装修两房出租,79平米,5000,富力东山新天地,2室1厅,
恒福路 1房出租,35平米,1900,恒福路,1室1厅,
富力东山新天地 豪华装修 地铁上盖,81平米,7000,富力东山新天地,3室1厅,
正佳东方国际150方可办公商住两用即用即,150平米,15000,正佳东方国际,1室0厅,
富力东山新天地 新装修两房出租,79平米,5000,富力东山新天地,2室1厅,
富力新天地 全新装修楼盘 生活便利,63平米,5500,富力东山新天地,2室2厅,
正佳东方国际公寓 可注册办公 商住两用,66平米,6000,正佳东方国际,1室1厅,
富力东山 全新收楼 四房出租 看房方便,118平米,10000,富力东山新天地,4室2厅,
庙前直街 旺中带静 生活便利 黄金中层,35平米,2200,中山二路庙前直街,1室1厅,
富力东山新天地 稀缺一房一厅,49平米,4500,富力东山新天地,2室1厅,
三房两厅 全新装修 地铁上盖,76平米,6000,富力东山新天地,3室1厅,
锦绣公寓 近地铁口 办公装修,72平米,6417,锦绣联合商务大厦,1室0厅,
正佳东方国际大面积公寓 商住两用宽敞舒适,150平米,15000,正佳东方国际,1室1厅,
时代you公寓 可注册办公 两套打通,44平米,4000,时代YOU公寓,1室0厅,
机关宿舍 大单间 家私家电齐,34平米,1800,机关宿舍豆腐寮,1室0厅,
富力新天地 全新装修楼盘 生活便利,63平米,6000,富力东山新天地,2室2厅,
国龙大厦 电梯两房两厅 写字楼,95平米,4500,国龙大厦,2室2厅,
富力新天地 全新精装修楼盘 生活便利,92平米,8000,富力东山新天地,3室1厅,
富力东山新天地 新装修两房出租,49平米,5000,富力东山新天地,2室1厅,
富力东山新天地 全新装修收楼物业首次放租,104平米,7999,富力东山新天地,3室1厅,
淘金路小区 家电齐全 靠近地铁 公交站,60平米,4000,淘金路,2室1厅,
富力东山新天地 全新未住 高层白领推荐,81平米,6500,富力东山新天地,3室2厅,
富力东山新天地 北向三房,90平米,6500,富力东山新天地,3室1厅,
富力东山新天地 精装修 拎包入住,68平米,5500,富力东山新天地,2室1厅,
东华东路 联发名阁 0601,65平米,4700,联发名阁,1室1厅,
梅东路标准一房家私齐全拎包入住,22平米,2600,梅东路,1室1厅,
富力东山新天地 新装修三房出租,120平米,8500,富力东山新天地,3室2厅,
锦绣联合商务大厦 少有大面积租,68平米,5500,锦绣联合商务大厦,1室0厅,
东山铭泰公馆 单间公寓 白领选择,42平米,3500,东山铭泰公馆,1室0厅,
华乐路 1房家电齐全 地铁沿线 即可入住,19平米,1700,珠实大院,1室0厅,
实用温馨单位 配套完善,65平米,5000,富力东山新天地,2室1厅,
富力新天地 全新装修楼盘 家电配齐,63平米,6000,富力东山新天地,2室2厅,
富力东山新天地 精装修 视野开阔,49平米,5000,富力东山新天地,2室1厅,
实用温馨单位 配套完善,81平米,7000,富力东山新天地,3室1厅,
小北路 房改房 交通方便 实用率高,25平米,1500,小北路小石街,1室0厅,
时代you公寓 高尚写字楼 可注册办公,44平米,4000,时代YOU公寓,1室1厅,
